Hours_Studied,Attendance,Sleep_Hours,Previous_Scores,Tutoring_Sessions,Physical_Activity,Exam_Score,Total_Study_Time,Study_Efficiency,Gender_Male,School_Type_Public,Parental_Involvement_Low,Parental_Involvement_Medium,Access_to_Resources_Low,Access_to_Resources_Medium,Extracurricular_Activities_Yes,Motivation_Level_Low,Motivation_Level_Medium,Internet_Access_Yes,Family_Income_Low,Family_Income_Medium,Teacher_Quality_Low,Teacher_Quality_Medium,Peer_Influence_Neutral,Peer_Influence_Positive,Learning_Disabilities_Yes,Parental_Education_Level_High School,Parental_Education_Level_Postgraduate,Distance_from_Home_Moderate,Distance_from_Home_Near
5,84,7,53,1.0,3,62,5.0,10.333333333333334,True,True,False,True,False,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False
14,68,5,87,2.0,3,64,28.0,4.266666666666667,True,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False
30,97,5,70,0.0,2,75,0.0,2.4193548387096775,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True
17,97,9,63,2.0,2,70,34.0,3.888888888888889,True,True,False,False,False,True,True,False,True,True,True,False,False,True,False,True,False,True,False,False,True
13,100,6,76,0.0,5,69,0.0,4.928571428571429,True,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True
19,95,7,74,0.0,2,69,0.0,3.45,False,True,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True
32,100,5,67,3.5,3,74,112.0,2.242424242424242,True,True,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False
9,70,8,82,2.0,2,62,18.0,6.2,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
14,94,9,83,2.0,3,70,28.0,4.666666666666667,True,True,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False
29,93,9,54,3.5,3,71,101.5,2.3666666666666667,True,True,True,False,False,True,True,False,True,False,True,False,False,False,False,True,False,True,False,False,True
31,69,6,80,3.5,2,68,108.5,2.125,True,True,False,True,True,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True
19,64,8,86,3.0,3,66,57.0,3.3,False,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,False,True,False,True
13,99,7,54,3.0,3,67,39.0,4.785714285714286,True,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
33,72,8,83,3.0,4,71,99.0,2.088235294117647,True,False,False,False,False,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False,True
30,95,7,90,3.0,1,74,90.0,2.3870967741935485,True,True,False,True,False,True,True,False,True,True,False,True,False,True,True,False,False,True,False,True,False
24,60,6,92,3.0,2,65,72.0,2.6,True,True,True,False,False,True,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True
15,61,9,52,1.0,3,60,15.0,3.75,False,False,False,False,True,False,True,False,True,True,False,True,False,True,True,False,False,True,False,True,False
20,79,7,85,2.0,2,69,40.0,3.2857142857142856,True,True,False,False,False,False,True,True,False,True,False,True,False,True,True,False,False,False,False,True,False
19,70,6,90,2.0,3,65,38.0,3.25,True,False,False,True,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False
22,88,7,70,3.0,2,69,66.0,3.0,False,True,False,True,True,False,True,False,True,True,True,False,False,True,False,True,False,True,False,False,True
29,83,6,77,1.0,4,70,29.0,2.3333333333333335,True,True,False,True,True,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True
25,63,8,63,0.0,1,65,0.0,2.5,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,True,True,False,True,False,True
14,67,7,66,0.0,4,59,0.0,3.933333333333333,False,True,True,False,True,False,True,True,False,True,True,False,False,True,True,False,False,True,False,False,False
28,76,6,75,0.0,2,68,0.0,2.3448275862068964,False,True,False,True,False,True,True,True,False,True,False,True,False,False,False,True,False,True,False,False,True
22,67,10,58,2.0,3,67,44.0,2.9130434782608696,True,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True
24,92,5,69,2.0,4,70,48.0,2.8,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,False,False,True
29,77,8,65,1.0,3,68,29.0,2.2666666666666666,True,True,False,True,False,True,True,False,True,True,False,True,False,True,True,False,False,True,False,False,True
13,64,7,62,1.0,1,62,13.0,4.428571428571429,False,True,False,False,False,False,True,False,True,True,True,False,False,True,True,False,False,False,False,True,False
20,79,5,74,1.0,5,67,20.0,3.1904761904761907,True,True,False,False,False,True,True,False,True,True,True,False,False,True,True,False,False,True,False,False,False
17,64,6,92,0.0,1,66,0.0,3.6666666666666665,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,True
11,65,5,62,2.0,2,60,22.0,5.0,False,True,False,True,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False
22,70,10,83,0.0,2,65,0.0,2.8260869565217392,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
35,94,7,63,1.0,2,75,35.0,2.0833333333333335,False,True,False,False,False,True,True,False,True,True,True,False,False,False,False,True,False,False,False,False,True
9,97,7,57,3.5,5,67,31.5,6.7,False,True,True,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False
20,93,10,97,1.0,2,71,20.0,3.380952380952381,True,True,False,True,False,False,False,False,True,True,True,False,False,True,True,False,False,False,True,True,False
24,73,6,82,0.0,2,63,0.0,2.52,True,True,True,False,True,False,True,False,True,True,False,True,False,True,False,False,True,True,False,False,True
21,71,9,55,2.0,1,67,42.0,3.0454545454545454,True,True,False,False,False,True,True,True,False,True,False,False,False,False,False,True,False,False,True,True,False
19,82,8,82,2.0,4,68,38.0,3.4,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,False,True
12,89,4,59,2.0,4,65,24.0,5.0,True,True,False,False,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,True
21,100,6,94,1.0,3,72,21.0,3.272727272727273,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
15,65,8,62,1.0,4,61,15.0,3.8125,False,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,True,False,True,False
7,62,7,90,1.0,5,60,7.0,7.5,False,True,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,True,False
27,88,7,60,2.0,2,72,54.0,2.5714285714285716,False,True,False,False,False,False,True,False,True,True,True,False,False,True,False,True,False,True,False,False,True
26,93,6,78,2.0,3,72,52.0,2.6666666666666665,False,True,False,True,False,True,True,False,True,True,False,True,False,True,True,False,False,False,True,False,False
20,94,6,96,2.0,3,70,40.0,3.3333333333333335,True,False,True,False,False,True,True,False,True,True,False,True,False,True,False,False,False,False,False,False,True
21,87,7,65,2.0,3,67,42.0,3.0454545454545454,True,True,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True
26,98,10,54,0.0,1,71,0.0,2.6296296296296298,True,False,False,True,False,True,False,False,True,True,True,False,False,False,True,False,False,False,True,False,True
21,80,6,78,0.0,2,66,0.0,3.0,False,False,False,True,True,False,True,False,True,True,False,True,False,True,False,False,False,False,True,False,True
25,97,6,59,0.0,2,72,0.0,2.769230769230769,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True
18,99,7,86,1.0,4,70,18.0,3.6842105263157894,False,True,False,True,False,True,True,False,True,False,False,False,False,True,True,False,False,True,False,True,False
28,94,5,80,2.0,2,71,56.0,2.4482758620689653,False,True,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,False
22,72,8,67,2.0,4,64,44.0,2.782608695652174,True,True,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False
21,68,5,85,3.0,2,66,63.0,3.0,True,True,False,True,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False
12,82,5,62,2.0,4,64,24.0,4.923076923076923,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
22,78,5,96,0.0,3,67,0.0,2.9130434782608696,True,True,False,True,False,True,True,False,True,True,True,False,False,True,True,False,False,True,False,True,False
15,95,5,67,3.0,3,67,45.0,4.1875,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
16,64,9,88,1.0,3,64,16.0,3.764705882352941,True,True,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,True
15,70,8,63,0.0,4,61,0.0,3.8125,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
14,90,8,86,3.5,2,75,49.0,5.0,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False,False,True,False,False,True
33,64,8,52,3.0,4,67,99.0,1.9705882352941178,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True
28,73,7,65,3.0,3,72,84.0,2.4827586206896552,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True
32,75,7,55,1.0,4,66,32.0,2.0,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,False,False,True,False,True,False
13,85,9,73,3.0,2,68,39.0,4.857142857142857,True,True,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False
20,66,9,72,1.0,1,64,20.0,3.0476190476190474,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True
12,94,5,68,1.0,2,69,12.0,5.3076923076923075,True,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True
16,78,10,99,0.0,4,65,0.0,3.823529411764706,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False
14,97,5,62,1.0,4,66,14.0,4.4,False,True,True,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,False
27,79,6,90,3.0,4,73,81.0,2.607142857142857,True,True,False,False,False,False,True,True,False,True,False,True,False,False,False,True,False,True,False,False,True
18,71,7,72,0.0,4,63,0.0,3.3157894736842106,False,True,False,True,False,True,True,True,False,True,True,False,False,True,True,False,False,True,False,False,True
26,66,7,67,3.0,4,66,78.0,2.4444444444444446,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False
24,60,10,60,3.0,2,65,72.0,2.6,False,False,False,True,False,True,True,True,False,True,True,False,False,False,True,False,False,False,True,False,True
34,81,9,82,1.0,2,71,34.0,2.0285714285714285,True,True,False,True,False,True,True,True,False,True,False,True,False,False,False,False,False,True,False,False,True
11,64,8,67,1.0,2,59,11.0,4.916666666666667,True,True,False,True,True,False,True,False,False,False,False,True,False,True,True,False,True,False,False,False,True
28,76,9,91,0.0,3,68,0.0,2.3448275862068964,True,False,False,True,False,True,False,False,True,True,True,False,False,False,True,False,False,True,False,True,False
27,84,8,98,0.0,4,69,0.0,2.4642857142857144,True,True,False,True,False,True,False,False,True,True,True,False,False,True,True,False,False,True,False,True,False
14,71,6,61,0.0,3,63,0.0,4.2,False,True,False,False,True,False,True,True,False,True,True,False,False,True,False,True,False,False,True,False,True
26,67,8,56,1.0,5,66,26.0,2.4444444444444446,False,True,False,True,False,True,True,False,True,True,False,True,False,True,False,False,False,False,False,False,True
22,91,7,66,0.0,3,69,0.0,3.0,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
19,98,6,73,3.0,3,69,57.0,3.45,True,False,False,True,True,False,True,False,True,True,True,False,False,True,False,False,False,False,False,False,True
15,64,9,65,2.0,2,63,30.0,3.9375,True,True,False,False,False,True,False,False,True,True,False,True,False,True,True,False,False,True,False,False,True
16,66,7,99,1.0,3,65,16.0,3.823529411764706,False,True,True,False,False,False,True,False,True,True,True,False,False,True,False,True,False,False,False,False,True
32,98,5,89,2.0,3,75,64.0,2.272727272727273,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True
20,62,6,98,0.0,3,67,0.0,3.1904761904761907,True,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True
25,99,8,69,1.0,3,70,25.0,2.6923076923076925,True,True,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False
15,60,9,65,1.0,5,60,15.0,3.75,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False
15,95,8,70,2.0,3,68,30.0,4.25,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,True,False,False,True
26,72,8,76,1.0,3,68,26.0,2.5185185185185186,True,True,False,True,False,True,True,False,True,True,False,True,False,True,False,False,False,False,True,False,True
12,98,6,87,2.0,3,70,24.0,5.384615384615385,False,False,True,False,False,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True
18,73,7,94,1.0,3,68,18.0,3.5789473684210527,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,True,False
20,86,7,73,3.0,3,69,60.0,3.2857142857142856,True,True,False,False,False,False,False,False,True,True,True,False,True,False,True,False,True,True,False,False,True
21,63,7,64,0.0,3,62,0.0,2.8181818181818183,False,True,False,True,False,True,True,False,True,True,True,False,False,True,False,False,False,True,False,False,True
19,70,7,66,1.0,4,64,19.0,3.2,True,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False
22,91,6,85,2.0,2,71,44.0,3.0869565217391304,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
24,81,8,78,1.0,2,68,24.0,2.72,True,True,False,True,False,True,True,False,True,True,True,False,False,True,False,True,False,True,False,False,True
24,97,5,74,0.0,5,72,0.0,2.88,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,False,False,True
14,77,5,60,1.0,3,64,14.0,4.266666666666667,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False
18,95,6,94,3.5,3,73,63.0,3.8421052631578947,False,True,False,True,False,False,True,False,True,True,True,False,False,False,True,False,False,True,False,False,False
27,78,8,89,0.0,3,69,0.0,2.4642857142857144,False,True,False,True,False,False,False,True,False,True,True,False,False,True,True,False,False,False,True,False,True
25,99,8,57,1.0,3,70,25.0,2.6923076923076925,True,False,True,False,False,True,False,False,True,True,False,True,True,False,False,True,False,False,True,True,False
12,98,4,68,3.0,2,69,36.0,5.3076923076923075,False,True,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,True
22,73,8,77,1.0,3,64,22.0,2.782608695652174,True,True,False,True,True,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False
8,95,7,73,2.0,2,66,16.0,7.333333333333333,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True
20,94,6,70,1.0,2,69,20.0,3.2857142857142856,False,True,False,True,False,True,True,False,False,True,False,True,False,True,True,False,False,True,False,True,False
31,68,7,86,1.0,3,68,31.0,2.125,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False
14,85,5,53,3.5,3,65,49.0,4.333333333333333,True,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,False,True,False,False,True
15,63,7,74,3.5,2,62,52.5,3.875,True,True,False,False,True,False,True,False,True,True,True,False,False,True,False,False,False,True,False,True,False
25,93,5,63,2.0,2,75,50.0,2.8846153846153846,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,True
11,67,6,54,0.0,3,60,0.0,5.0,False,True,False,True,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,True
16,63,6,73,0.0,4,63,0.0,3.7058823529411766,True,True,False,True,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True
24,76,8,59,2.0,4,66,48.0,2.64,True,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,False,False,False
16,83,7,63,0.0,3,67,0.0,3.9411764705882355,False,True,False,False,False,True,True,False,True,True,False,True,False,True,True,False,False,False,True,False,True
19,94,8,75,1.0,3,68,19.0,3.4,False,True,True,False,False,True,True,False,True,True,False,True,False,True,False,False,False,False,False,True,False
24,99,5,99,0.0,3,72,0.0,2.88,False,True,False,True,False,True,True,False,True,True,True,False,False,True,False,True,False,True,False,True,False
23,78,7,84,0.0,3,66,0.0,2.75,True,False,True,False,False,True,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True
22,62,8,64,0.0,3,63,0.0,2.739130434782609,False,True,False,True,False,True,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True
18,90,9,69,1.0,3,71,18.0,3.736842105263158,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,True,False
22,83,5,70,2.0,3,67,44.0,2.9130434782608696,True,True,True,False,False,True,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False
19,78,6,58,1.0,3,66,19.0,3.3,True,True,False,True,False,True,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True
23,72,8,58,2.0,2,66,46.0,2.75,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
17,80,9,57,3.5,2,68,59.5,3.7777777777777777,True,True,False,False,False,False,False,False,True,True,True,False,False,True,False,True,False,False,False,False,True
19,74,7,76,1.0,3,66,19.0,3.3,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True
14,90,5,84,0.0,3,68,0.0,4.533333333333333,False,True,False,False,False,True,True,False,True,True,True,False,False,True,False,False,False,False,True,False,True
20,82,5,80,3.0,1,68,60.0,3.238095238095238,False,True,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,False,False,True
15,95,7,99,0.0,2,68,0.0,4.25,False,True,True,False,False,True,True,True,False,True,False,False,False,False,True,False,False,True,False,False,True
13,82,8,56,2.0,3,66,26.0,4.714285714285714,True,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True
22,70,7,99,1.0,2,66,22.0,2.869565217391304,True,False,False,False,True,False,False,False,True,True,True,False,False,False,False,True,False,True,False,True,False
21,94,5,73,0.0,3,70,0.0,3.1818181818181817,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False
25,82,9,61,1.0,2,68,25.0,2.6153846153846154,True,True,False,False,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,False,True
17,68,6,97,2.0,3,65,34.0,3.611111111111111,True,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False
22,85,8,73,1.0,3,70,22.0,3.0434782608695654,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True
23,74,4,67,3.0,5,66,69.0,2.75,True,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False
23,94,9,61,0.0,1,68,0.0,2.8333333333333335,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,True,True,False
15,78,6,63,1.0,2,64,15.0,4.0,True,False,False,True,False,True,True,False,False,True,False,True,False,True,True,False,True,False,False,True,False
21,89,9,99,0.0,3,69,0.0,3.1363636363636362,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,False,False,True
22,64,8,65,2.0,4,65,44.0,2.8260869565217392,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,True
20,76,5,99,3.0,3,69,60.0,3.2857142857142856,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True
7,99,7,67,1.0,4,66,7.0,8.25,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True
21,92,9,62,1.0,2,68,21.0,3.090909090909091,False,True,False,False,True,False,False,False,True,True,False,True,True,False,False,True,False,True,False,False,True
33,66,6,59,3.0,2,70,99.0,2.0588235294117645,False,True,False,True,False,True,True,False,True,True,False,False,False,True,False,True,False,False,True,False,True
18,71,9,71,1.0,3,65,18.0,3.4210526315789473,False,True,False,False,False,True,False,False,True,True,False,True,False,False,False,True,False,True,False,True,False
16,73,8,62,0.0,2,65,0.0,3.823529411764706,False,False,False,False,False,True,True,False,True,True,False,False,False,False,True,False,False,True,False,False,True
22,86,9,85,1.0,3,68,22.0,2.9565217391304346,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,True
22,90,7,62,0.0,3,67,0.0,2.9130434782608696,True,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
27,90,7,92,0.0,3,72,0.0,2.5714285714285716,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False,False,True,False,False,True
12,80,10,92,1.0,3,70,12.0,5.384615384615385,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False
24,92,8,64,1.0,3,72,24.0,2.88,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
24,77,7,88,1.0,5,71,24.0,2.84,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True
19,65,8,93,1.0,4,64,19.0,3.2,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True
22,83,6,80,2.0,5,69,44.0,3.0,False,True,True,False,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False
26,98,7,68,3.5,1,73,91.0,2.7037037037037037,False,True,False,True,False,True,True,False,True,True,True,False,False,True,False,True,False,True,False,False,True
25,92,9,72,1.0,5,70,25.0,2.6923076923076925,False,True,True,False,False,False,True,False,True,True,True,False,False,True,False,False,False,False,True,False,False
13,83,7,89,1.0,4,68,13.0,4.857142857142857,False,True,False,False,False,True,False,False,True,True,True,False,False,True,True,False,False,False,True,False,True
25,86,6,65,2.0,5,71,50.0,2.730769230769231,True,True,False,False,False,True,False,False,True,True,False,True,False,False,False,True,False,True,False,True,False
20,97,6,67,1.0,3,71,20.0,3.380952380952381,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,True
20,77,7,58,0.0,3,66,0.0,3.142857142857143,True,True,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,True
20,73,6,70,3.0,4,68,60.0,3.238095238095238,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True
19,99,5,54,0.0,2,70,0.0,3.5,True,True,False,True,False,False,True,True,False,True,False,True,False,True,True,False,False,False,True,False,True
27,95,5,66,3.0,4,72,81.0,2.5714285714285716,True,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True
19,73,9,69,1.0,4,66,19.0,3.3,False,True,True,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True
13,79,7,63,3.0,2,65,39.0,4.642857142857143,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,True
18,77,7,55,3.0,3,66,54.0,3.473684210526316,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,True,True,False,False,True
21,66,6,76,3.0,1,65,63.0,2.9545454545454546,False,False,False,False,False,True,True,True,False,True,True,False,False,True,True,False,False,True,False,True,False
27,98,6,93,0.0,4,72,0.0,2.5714285714285716,True,False,False,False,True,False,True,True,False,True,True,False,False,True,True,False,False,True,False,True,False
24,76,6,67,2.0,3,68,48.0,2.72,False,True,False,True,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True
15,95,7,62,0.0,3,68,0.0,4.25,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
35,68,5,64,0.0,4,67,0.0,1.8611111111111112,True,True,True,False,False,False,True,False,True,True,False,False,True,False,False,True,True,True,False,False,True
22,82,9,93,2.0,2,68,44.0,2.9565217391304346,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,False,False,True,False,False,True
28,61,7,76,1.0,4,67,28.0,2.310344827586207,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False
19,91,7,57,3.0,3,69,57.0,3.45,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False
23,83,8,85,2.0,2,65,46.0,2.7083333333333335,True,False,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True,True,False,False,True
25,85,8,58,2.0,4,70,50.0,2.6923076923076925,True,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,True
27,62,6,53,1.0,2,64,27.0,2.2857142857142856,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
26,68,8,63,2.0,3,66,52.0,2.4444444444444446,True,True,False,True,False,True,False,False,True,True,True,False,False,False,False,True,False,True,False,False,True
25,63,8,58,1.0,1,64,25.0,2.4615384615384617,False,True,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True
18,72,7,80,1.0,2,66,18.0,3.473684210526316,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,True,False
17,85,9,74,1.0,2,67,17.0,3.7222222222222223,True,False,False,True,False,True,True,False,True,True,False,True,False,True,True,False,False,True,False,False,True
22,83,8,86,3.0,4,68,66.0,2.9565217391304346,True,True,False,True,True,False,True,False,True,True,False,True,True,False,False,False,False,True,False,False,True
26,84,8,76,3.5,2,71,91.0,2.6296296296296298,True,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False
19,82,9,71,1.0,3,67,19.0,3.35,False,False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,True
26,71,7,76,3.0,2,69,78.0,2.5555555555555554,True,True,False,False,False,True,True,False,True,True,True,False,False,True,False,True,False,False,True,True,False
29,70,7,72,1.0,4,67,29.0,2.2333333333333334,True,True,False,True,True,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True
15,65,8,52,3.5,3,61,52.5,3.8125,False,False,True,False,False,False,True,False,True,True,True,False,False,True,True,False,True,True,False,True,False
15,94,7,84,0.0,2,68,0.0,4.25,True,True,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,True,False,True,False
19,85,8,98,2.0,4,67,38.0,3.35,False,False,True,False,True,False,True,False,True,True,False,True,True,False,True,False,False,True,False,False,True
22,67,6,71,1.0,4,64,22.0,2.782608695652174,True,True,True,False,False,True,True,True,False,True,False,True,False,False,True,False,False,False,False,True,False
17,67,4,71,3.0,2,63,51.0,3.5,False,True,False,True,False,True,True,False,True,True,False,True,False,False,False,False,False,True,False,True,False
28,95,8,52,3.0,4,72,84.0,2.4827586206896552,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
23,90,5,95,2.0,2,69,46.0,2.875,True,True,False,False,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False
20,86,6,96,1.0,2,66,20.0,3.142857142857143,True,True,True,False,False,False,False,False,True,True,False,False,True,False,True,False,True,True,False,False,False
11,76,8,91,1.0,3,64,11.0,5.333333333333333,False,False,False,True,False,True,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True
12,70,8,55,2.0,4,61,24.0,4.6923076923076925,False,True,True,False,False,True,True,False,True,True,False,True,False,False,False,False,False,True,False,False,True
22,99,9,95,2.0,4,71,44.0,3.0869565217391304,True,True,False,True,False,False,True,False,True,True,True,False,True,False,False,False,True,True,False,False,True
7,92,4,51,0.0,1,63,0.0,7.875,False,True,True,False,False,True,True,False,True,True,False,False,False,True,False,True,False,True,False,False,True
26,72,7,72,2.0,4,65,52.0,2.4074074074074074,False,True,False,True,True,False,False,True,False,True,False,True,True,False,True,False,False,True,False,False,True
19,94,7,75,2.0,5,71,38.0,3.55,False,True,False,False,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True
36,90,8,92,2.0,1,75,72.0,2.027027027027027,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True
34,72,9,88,1.0,3,73,34.0,2.085714285714286,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,True,False,False,True,False,True
